d08qaww,['46xdh1'],0
d09o92l,['46xez0'],1
d08x4e9,['46xez0'],0
d091tog,"['46xf8t', 'd08kw82']",1
d08s7vx,"['46xf8t', 'd08kw82']",0
d08iplr,['46xfgn'],0
d08k841,['46xfgn'],1
d09icrn,['46xfvr'],1
d09ywhe,['46xfvr'],0
d08zj7k,['46xg9b'],0
d08rdv8,['46xg9b'],1
d092ozy,['46xiuw'],1
d08mzsv,['46xiuw'],0
d08yo61,"['46xj5u', 'd08kx8n']",1
d08nsfe,"['46xj5u', 'd08kx8n']",0
d093otq,['46xmh1'],1
d08s8lr,['46xmh1'],0
d08l650,['46xqba'],1
d08rtm1,['46xqba'],0
d08lxmv,['46xqks'],0
d08mp31,['46xqks'],1
d0imzir,['46xqsf'],0
d0xmvzb,['46xqsf'],1
d0914qb,['46xqua'],0
d08lcnx,['46xqua'],1
d08lcfb,['46xqyj'],1
d08mn1z,['46xqyj'],0
d08ziz1,"['46xrmd', 'd08pqs2', 'd08sftq']",1
d08wef8,"['46xrmd', 'd08pqs2', 'd08sftq']",0
d08z5m7,['46xrmd'],0
d08zlyo,['46xrmd'],1
d08rse2,['46xryi'],1
d08rt9r,['46xryi'],0
d095jwo,"['46xt8e', 'd08twc9', 'd08whda', 'd08xkjd', 'd08zfqh']",0
d09wfnc,"['46xt8e', 'd08twc9', 'd08whda', 'd08xkjd', 'd08zfqh']",1
d08ok9b,['46xtla'],1
d08s1q5,['46xtla'],0
d08o21q,"['46xtrp', 'd08n9gf']",0
d08ohq2,"['46xtrp', 'd08n9gf']",1
d08mjr6,['46xue5'],0
d08mb04,['46xue5'],1
d08mxfy,"['46xw4n', 'd08mn4y']",0
d08mwck,"['46xw4n', 'd08mn4y']",1
d08nrj2,['46xyze'],1
d08nyoq,['46xyze'],0
d08nyvb,['46y0kg'],1
d08nje5,['46y0kg'],0
d095znj,['46y2jj'],0
d097g7j,['46y2jj'],1
d08q5uj,['46y3dh'],1
d08y0a7,['46y3dh'],0
d092ge8,"['46y3hy', 'd0902qq']",1
d09463b,"['46y3hy', 'd0902qq']",0
d08o9ma,['46y3r2'],0
d08ofpx,['46y3r2'],1
d08urr2,['46y3t8'],0
d08oixd,['46y3t8'],1
d08ut5q,['46y7a2'],0
d08q6yt,['46y7a2'],1
d09ar5o,['46ybyg'],1
d094q2s,['46ybyg'],0
d096elt,['46yfw2'],0
d092w0p,['46yfw2'],1
d09025v,['46ykcb'],0
d08s6h6,['46ykcb'],1
d08vr4c,['46ykpw'],0
d08zme2,['46ykpw'],1
d08zbsv,['46ysyc'],0
d08v76o,['46ysyc'],1
d09sldr,['46ytpz'],0
d09k53p,['46ytpz'],1
d099424,"['46yutt', 'd08uxbh']",1
d09aydo,"['46yutt', 'd08uxbh']",0
d092yq4,['46z275'],0
d0914tv,['46z275'],1
d091vuw,['46z2we'],1
d099dcs,['46z2we'],0
d09ezrl,"['46z2we', 'd099aff']",1
d09czll,"['46z2we', 'd099aff']",0
d08xnpg,"['46z3p0', 'd08xhzv']",0
d08xocj,"['46z3p0', 'd08xhzv']",1
d08x92d,['46z3pt'],0
d0952fq,['46z3pt'],1
d08xrq8,['46z46w'],1
d095sqd,['46z46w'],0
d097u24,['46z7ld'],1
d09cqzj,['46z7ld'],0
d08yigm,['46z9tb'],1
d08yhrz,['46z9tb'],0
d08yykr,['46zb3h'],0
d098o4q,['46zb3h'],1
d0988z8,"['46zcut', 'd094on3']",0
d098fvv,"['46zcut', 'd094on3']",1
d094xpy,['46zevh'],0
d08zwmy,['46zevh'],1
d0963ev,['46zeym'],0
d09dj8y,['46zeym'],1
d097dkb,['46zf45'],1
d095spl,['46zf45'],0
d08ztwy,['46zfq5'],0
d08ztbt,['46zfq5'],1
d09xsl7,"['46zj1i', 'd093v5v']",0
d09mp8j,"['46zj1i', 'd093v5v']",1
d091mls,['46zlh0'],1
d093kuz,['46zlh0'],0
d0983ip,['46zz95'],1
d093mhm,['46zz95'],0
d09603q,['46zzsd'],1
d09b03i,['46zzsd'],0
d095qgf,"['47028m', 'd095ork']",0
d097fis,"['47028m', 'd095ork']",1
d0955sm,"['47029z', 'd094nx1']",0
d095je1,"['47029z', 'd094nx1']",1
d09fizw,"['4705vw', 'd09bk7w']",0
d09m2fm,"['4705vw', 'd09bk7w']",1
d094qv4,['4706f1'],0
d09r8w8,['4706f1'],1
d09aw0d,['4706yc'],0
d09gre3,['4706yc'],1
d0a04va,['470f42'],1
d0a54nh,['470f42'],0
d099iby,['470fst'],1
d09aebu,['470fst'],0
d097039,['470hus'],0
d0971it,['470hus'],1
d098m9t,['470hwm'],0
d09cfcy,['470hwm'],1
d09m1d7,"['470kz0', 'd09gjyv']",0
d09ieq1,"['470kz0', 'd09gjyv']",1
d09qmf2,['470lpu'],1
d09lbw0,['470lpu'],0
d09eb6e,['470m9x'],1
d09735p,['470m9x'],0
d09xqk5,['470o0u'],0
d09gyeo,['470o0u'],1
d09uky2,['470q1h'],0
d09mjkv,['470q1h'],1
d09c2qd,"['470r3u', 'd098w41']",0
d09csd4,"['470r3u', 'd098w41']",1
d09mi38,"['470rrf', 'd099yzd']",0
d09g59s,"['470rrf', 'd099yzd']",1
d0aug9t,['470tmg'],0
d098ovt,['470tmg'],1
d09ecpa,['470uo3'],0
d09l75b,['470uo3'],1
d09g1yt,['470vrs'],0
d09jj8o,['470vrs'],1
d09i8e8,['470z24'],1
d09qqmc,['470z24'],0
d09lyda,['4711ju'],0
d09q8su,['4711ju'],1
d09mrve,['4712wc'],1
d09s3sh,['4712wc'],0
d09hy7l,['4713os'],1
d09q263,['4713os'],0
d0ckcl4,['47174m'],0
d09ujqe,['47174m'],1
d09m5t0,['471a4a'],1
d09jf20,['471a4a'],0
d09gkc3,['471aq5'],1
d0b88oh,['471aq5'],0
d0a1ew9,"['471bkc', 'd09dwrk']",0
d09yv5o,"['471bkc', 'd09dwrk']",1
d09wv3l,['471bkc'],0
d09ucbe,['471bkc'],1
d09xfvy,"['471d90', 'd09lu2a']",1
d09n9ts,"['471d90', 'd09lu2a']",0
d0aburg,['471d90'],0
d0acpz8,['471d90'],1
d09m5wz,['471e2v'],0
d09uhmh,['471e2v'],1
d09de5d,['471fah'],1
d09dd4u,['471fah'],0
d0a0ju4,['471g3h'],1
d09nk6y,['471g3h'],0
d09nxo4,"['471hcq', 'd09f55h']",0
d0a6spo,"['471hcq', 'd09f55h']",1
d0agaxb,['471jjx'],0
d0a48ee,['471jjx'],1
d09hri6,['471nuv'],1
d09j3xd,['471nuv'],0
d0adgks,['471pdz'],0
d09nwu5,['471pdz'],1
d09tfek,['471t49'],1
d0a94q8,['471t49'],0
d09ligd,"['471v7h', 'd09j7q9']",0
d09jbjb,"['471v7h', 'd09j7q9']",1
d0ad2sy,"['471wbl', 'd09l8hd', 'd09qzpv']",1
d09t49z,"['471wbl', 'd09l8hd', 'd09qzpv']",0
d0aahrb,['471xfu'],1
d09zf4q,['471xfu'],0
d09hpy6,['471xow'],0
d09pilr,['471xow'],1
d0acwym,"['471xv3', 'd09k3r5', 'd09qha0']",1
d09vqp2,"['471xv3', 'd09k3r5', 'd09qha0']",0
d0adu6z,['471xv3'],0
d0a5voa,['471xv3'],1
d0a3tf0,['471y1j'],1
d0a0fcw,['471y1j'],0
d09v69u,['471zzl'],0
d0a7edd,['471zzl'],1
d09xh7l,['4722z9'],0
d09o3fa,['4722z9'],1
d0a4bpv,['472557'],1
d0aamw7,['472557'],0
d09jth8,['4725ar'],1
d09nyi1,['4725ar'],0
d09ly59,['4725rq'],0
d09qf97,['4725rq'],1
d0a03k8,['4725wq'],1
d09l5tm,['4725wq'],0
d09zzfz,['4727om'],1
d09xn1d,['4727om'],0
d09ofch,['472937'],0
d0bvtb8,['472937'],1
d09wats,['472b58'],0
d09ymu1,['472b58'],1
d09yjb6,['472efa'],0
d0a1xov,['472efa'],1
d09vvgt,['472ex5'],1
d09mhdb,['472ex5'],0
d0aqgow,['472i1d'],0
d0b21ih,['472i1d'],1
d09v2e7,['472i4x'],0
d0a6cbu,['472i4x'],1
d09y1qj,['472j7n'],1
d09xqmq,['472j7n'],0
d09sxte,['472jv4'],1
d09xmvm,['472jv4'],0
d0awo85,['472jvz'],1
d09t4ip,['472jvz'],0
d09yk66,['472lbr'],1
d09qo9b,['472lbr'],0
d09sbk5,['472mc4'],0
d09u1rx,['472mc4'],1
d0a811g,"['472ntx', 'd09trvc']",1
d0a3b87,"['472ntx', 'd09trvc']",0
d0a6fnd,['472qif'],1
d0af18c,['472qif'],0
d09xp3p,"['472quk', 'd09wsol']",0
d09x51w,"['472quk', 'd09wsol']",1
d09tdtp,"['472tg0', 'd09qosv']",0
d09quio,"['472tg0', 'd09qosv']",1
d09p2dl,['472tii'],0
d09p5d8,['472tii'],1
d09qbkx,['472uf4'],1
d09tv6x,['472uf4'],0
d09zbm6,['472usx'],0
d0a26ic,['472usx'],1
d0aj3dn,['472wwd'],0
d0abnmq,['472wwd'],1
d09soha,['472xey'],0
d0aergy,['472xey'],1
d0ab487,['472xi1'],0
d09tgf1,['472xi1'],1
d0aq0n5,['4731gc'],1
d0a2bfo,['4731gc'],0
d0gcy5j,['47340k'],1
d0a5p25,['47340k'],0
d09sx6j,['473605'],0
d09swf9,['473605'],1
d09uxuu,['473666'],0
d09vsac,['473666'],1
d0ax6dj,"['4736ki', 'd0aktu1', 'd0ank7v']",0
d0bmxoa,"['4736ki', 'd0aktu1', 'd0ank7v']",1
d09szlt,['4739dx'],0
d0ab953,['4739dx'],1
d09wg6c,"['4739s0', 'd09ugr2']",0
d09ujui,"['4739s0', 'd09ugr2']",1
d0ai2ii,['473cm4'],1
d0amlyk,['473cm4'],0
d09w6h7,['473cvp'],1
d09ud95,['473cvp'],0
d09xj1i,['473fr7'],1
d0abicm,['473fr7'],0
d0b585d,['473hjv'],0
d0a31v8,['473hjv'],1
d0a7iad,['473iww'],1
d0agu22,['473iww'],0
d0ae382,['473k30'],1
d09wcx0,['473k30'],0
d0ai5px,"['473kff', 'd0a01mi', 'd0a39sv']",1
d0ak1ri,"['473kff', 'd0a01mi', 'd0a39sv']",0
d0ai8su,['473ky4'],0
d0a11w8,['473ky4'],1
d0a9y28,['473l76'],0
d0a3uv9,['473l76'],1
d0abx9w,['473msl'],1
d0agmnj,['473msl'],0
d0a8c86,['473nu5'],1
d0ab3t0,['473nu5'],0
d09wp6v,"['473oja', 'd09wo17']",1
d09x4mg,"['473oja', 'd09wo17']",0
d0ac5rt,"['473ufr', 'd09ysaq']",0
d0a5ic3,"['473ufr', 'd09ysaq']",1
d0azd4f,['473ufr'],1
d09zfvk,['473ufr'],0
d09y5ml,['473ug0'],0
d09zbbb,['473ug0'],1
d0a2m66,['473xhb'],1
d0a0ovd,['473xhb'],0
d0agqog,['473yh9'],0
d0ahnlh,['473yh9'],1
d0a3n69,['4741do'],0
d0a37wf,['4741do'],1
d0a34xq,['4741pz'],1
d0a18jr,['4741pz'],0
d0a49es,['47423n'],0
d09zwlm,['47423n'],1
d0ac8fa,['4742xp'],1
d0a3530,['4742xp'],0
d0a8nwv,['47486w'],0
d0a1mxn,['47486w'],1
d0az9ux,['474bvg'],0
d0a9qut,['474bvg'],1
d0a4hpf,['474cop'],1
d0a3i2f,['474cop'],0
d0ah6su,['474ifl'],1
d0amitn,['474ifl'],0
d0b7ody,['474k4a'],0
d0att4v,['474k4a'],1
d0b2yfn,['474ozi'],0
d0a6eal,['474ozi'],1
d0acnh9,['474p10'],0
d0ammhg,['474p10'],1
d0ak6bj,"['474pfk', 'd0a6sa5']",0
d0ag4ka,"['474pfk', 'd0a6sa5']",1
d0a6ynq,['474psr'],1
d0a8b1s,['474psr'],0
d0a6xwd,['474quw'],0
d0a7d5n,['474quw'],1
d0a8k7n,['474vvw'],0
d0a8kkw,['474vvw'],1
d0au102,['474w7a'],1
d0ad3jv,['474w7a'],0
d0b26d3,['4751pk'],1
d0auyth,['4751pk'],0
d0ak4za,['4751pm'],1
d0aa9rc,['4751pm'],0
d0ahtud,"['4752zd', 'd0aavzj']",0
d0ai0im,"['4752zd', 'd0aavzj']",1
d0aafls,['47558j'],1
d0aag16,['47558j'],0
d0acjl6,['475ask'],0
d0ac8ck,['475ask'],1
d0b4rwp,"['475b83', 'd0ad7vp', 'd0aeahw']",1
d0ajmdg,"['475b83', 'd0ad7vp', 'd0aeahw']",0
d0aceib,['475fl7'],1
d0ad733,['475fl7'],0
d0axq2t,['475nlr'],0
d0afhf4,['475nlr'],1
d0ag5br,['475oen'],1
d0affm1,['475oen'],0
d0awujc,['475ptk'],1
d0awai5,['475ptk'],0
d0ak6te,['475sx2'],1
d0aggm4,['475sx2'],0
d0azhr8,['475vj9'],0
d0b4lg9,['475vj9'],1
d0afp3c,['475vth'],1
d0ahlnt,['475vth'],0
d0age4v,['475wpt'],1
d0ag05z,['475wpt'],0
d0ajcsj,['4760ad'],1
d0afxms,['4760ad'],0
d0aln62,['4760wb'],1
d0bpwo8,['4760wb'],0
d0b0g6k,['4765d7'],1
d0aifaq,['4765d7'],0
d0ao0t0,"['4766pe', 'd0ah60l', 'd0ajoev']",1
d0efplo,"['4766pe', 'd0ah60l', 'd0ajoev']",0
d0are91,['47673a'],0
d0az92m,['47673a'],1
d0bouib,['476ah2'],0
d0ahu79,['476ah2'],1
d0axwpm,['476ave'],1
d0alybj,['476ave'],0
d0athyd,['476bff'],0
d0auyjc,['476bff'],1
d0ai22z,['476bqv'],0
d0aj2cm,['476bqv'],1
d0al6xe,['476djd'],0
d0as0dd,['476djd'],1
d0aipmw,['476dt5'],1
d0am54j,['476dt5'],0
d0alhof,['476epz'],1
d0aiorm,['476epz'],0
d0as43a,['476hhy'],1
d0av99q,['476hhy'],0
d0ak53t,['476iy4'],1
d0ajf46,['476iy4'],0
d0b1iv3,['476j37'],1
d0atf86,['476j37'],0
d0bhc22,['476lnn'],0
d0ak2f5,['476lnn'],1
d0askvz,['476m5f'],1
d0avm8m,['476m5f'],0
d0ajtfg,['476mpz'],1
d0akdha,['476mpz'],0
d0asg95,['476nmc'],0
d0as123,['476nmc'],1
d0axpi5,"['476o93', 'd0akelp', 'd0awz2u']",0
d0axc43,"['476o93', 'd0akelp', 'd0awz2u']",1
d0cawlj,"['476p7g', 'd0apqh5']",1
d0batnr,"['476p7g', 'd0apqh5']",0
d0apilm,['476tnl'],1
d0b07bw,['476tnl'],0
d0bw55j,['476uh8'],0
d0askm7,['476uh8'],1
d0anzd0,['476uny'],0
d0b4uxl,['476uny'],1
d0apzup,['476vlg'],0
d0b5kep,['476vlg'],1
d0av6be,['476w06'],0
d0au6xe,['476w06'],1
d0aoq0y,['476yus'],0
d0amjpw,['476yus'],1
d0bptuv,['476zv4'],1
d0b0pn1,['476zv4'],0
d0anqcd,['477125'],1
d0axg4x,['477125'],0
d0an249,['47713h'],0
d0aqmlu,['47713h'],1
d0b7eka,['4775v4'],0
d0aodvw,['4775v4'],1
d0ap7ee,['4778q0'],1
d0aq02l,['4778q0'],0
d0atzsj,['4779y3'],1
d0b1ae9,['4779y3'],0
d0asn9k,"['477bm3', 'd0ar4js']",1
d0ashji,"['477bm3', 'd0ar4js']",0
d0b0f0s,"['477bm3', 'd0asce6']",1
d0azlji,"['477bm3', 'd0asce6']",0
d0axogv,['477dgn'],0
d0bfd9q,['477dgn'],1
d0b5ep0,['477f1f'],1
d0b9qxx,['477f1f'],0
d0ar0i0,['477f1j'],1
d0assqf,['477f1j'],0
d0b7fcf,['477ghv'],1
d0bwl0z,['477ghv'],0
d0babyq,['477i1q'],1
d0bh9am,['477i1q'],0
d0asi1o,['477im1'],0
d0bd3yk,['477im1'],1
d0arpvv,['477j8v'],0
d0ark9u,['477j8v'],1
d0av9fp,['477jgt'],0
d0b5uao,['477jgt'],1
d0atd9d,"['477q1o', 'd0asxwn']",1
d0at2no,"['477q1o', 'd0asxwn']",0
d0bavt8,['477q4l'],0
d0au32a,['477q4l'],1
d0b0ii5,"['477uqw', 'd0av0lr']",0
d0bsizo,"['477uqw', 'd0av0lr']",1
d0b5wla,['477uwt'],0
d0ayhom,['477uwt'],1
d0av9ww,"['477v2h', 'd0auryz']",0
d0aviz4,"['477v2h', 'd0auryz']",1
d0awl8x,"['477wtr', 'd0avnae']",1
d0b57mp,"['477wtr', 'd0avnae']",0
d0axf1c,['477wtr'],0
d0b2aka,['477wtr'],1
d0b7zjs,['477zhj'],1
d0be7rs,['477zhj'],0
d0bww3b,"['477zxz', 'd0bajk4']",1
d0blbk2,"['477zxz', 'd0bajk4']",0
d0b6719,"['47807o', 'd0avxqt']",1
d0b7r0h,"['47807o', 'd0avxqt']",0
d0bhmbc,['478219'],1
d0be9vq,['478219'],0
d0b42si,"['47838w', 'd0b0p17']",0
d0b8fyb,"['47838w', 'd0b0p17']",1
d0bstok,['4788th'],1
d0briu1,['4788th'],0
d0bnfbh,['47894s'],1
d0bih5d,['47894s'],0
d0axvh3,['4789fo'],0
d0axity,['4789fo'],1
d0bepie,['478aw5'],1
d0bm3zy,['478aw5'],0
d0b3ndl,['478e4o'],0
d0aznfe,['478e4o'],1
d0bca6e,['478h9o'],0
d0ck2lf,['478h9o'],1
d0b3mqp,['478hvj'],0
d0bpgdh,['478hvj'],1
d0bvo70,['478i5f'],1
d0b02uh,['478i5f'],0
d0bgyqh,['478ict'],1
d0brq81,['478ict'],0
d0bi2g9,"['478kns', 'd0b2soh', 'd0b3dbv']",1
d0bhrks,"['478kns', 'd0b2soh', 'd0b3dbv']",0
d0b0p7m,['478llq'],0
d0b0ne0,['478llq'],1
d0bks7w,['478pmi'],1
d0b3m3d,['478pmi'],0
d0b7hy9,['478rcr'],1
d0b2ap4,['478rcr'],0
d0bu7j8,['478u0j'],0
d0c32dg,['478u0j'],1
d0bry91,['478ya7'],1
d0b4xab,['478ya7'],0
d0b4cht,['478z82'],0
d0b4d8u,['478z82'],1
d0bee48,['478ziv'],0
d0b8w2q,['478ziv'],1
d0b4rnc,['4790cl'],1
d0b4ocx,['4790cl'],0
d0bkxpl,['4792d1'],1
d0bz8zx,['4792d1'],0
d0c5qm5,"['4793di', 'd0b5gtv', 'd0b9trv']",0
d0bsixu,"['4793di', 'd0b5gtv', 'd0b9trv']",1
d0b5vbv,['4794zj'],0
d0b6u4a,['4794zj'],1
d0blobp,['4795fb'],1
d0bedun,['4795fb'],0
d0bbids,['4796s0'],0
d0b8e9l,['4796s0'],1
d0bvxm9,"['479bkm', 'd0bmfb1']",1
d0bq5n3,"['479bkm', 'd0bmfb1']",0
d0b8wdv,['479eo0'],1
d0b8ipo,['479eo0'],0
d0blcyh,['479fvx'],0
d0bev80,['479fvx'],1
d0b9ed5,"['479ggy', 'd0b8nuc']",1
d0bch9j,"['479ggy', 'd0b8nuc']",0
d0ckspi,['479ggy'],0
d0ba3jq,['479ggy'],1
d0bms6t,['479gmx'],0
d0bjokx,['479gmx'],1
d0bjisr,['479ln4'],0
d0bbrjy,['479ln4'],1
d0bkxr7,['479mbw'],0
d0cd3qt,['479mbw'],1
d0babfh,['479nmg'],1
d0baa7t,['479nmg'],0
d0baswp,['479q8x'],0
d0bblb1,['479q8x'],1
d0bmfat,['479rfg'],1
d0bcols,['479rfg'],0
d0bo9gk,['479x2q'],1
d0bgzq2,['479x2q'],0
d0bw2dc,['479yj9'],0
d0blmk6,['479yj9'],1
d0bs83i,['47a102'],1
d0bgj48,['47a102'],0
d0bvb52,['47a31e'],0
d0bxoyx,['47a31e'],1
d0bmhmg,['47a4hg'],0
d0bjm2a,['47a4hg'],1
d0cxyq4,"['47a86y', 'd0bicyc']",1
d0cdp9v,"['47a86y', 'd0bicyc']",0
d0bhjh1,['47a8a3'],1
d0bfnuj,['47a8a3'],0
d0c22p3,['47aa74'],1
d0d5hw5,['47aa74'],0
d0bm6w1,['47aaqm'],1
d0bgygd,['47aaqm'],0
d0bimer,['47ac64'],1
d0brwrw,['47ac64'],0
d0boz56,['47acm7'],0
d0bulhs,['47acm7'],1
d0ca3tx,['47ad3h'],0
d0cmkr1,['47ad3h'],1
d0bi1fp,['47ad9c'],0
d0bhccq,['47ad9c'],1
d0cg93x,['47ae6w'],0
d0c24gx,['47ae6w'],1
d0dz5w1,['47afnx'],0
d0fhaug,['47afnx'],1
d0bi3ln,['47agti'],0
d0bk0n1,['47agti'],1
d0btrpu,['47aidt'],0
d0c29qv,['47aidt'],1
d0bsxbe,['47aj2h'],1
d0c3py4,['47aj2h'],0
d0bp1l3,['47ajww'],0
d0bq3vd,['47ajww'],1
d0c1gxg,['47alk2'],0
d0bkpub,['47alk2'],1
d0bldtz,['47alsd'],1
d0bz72h,['47alsd'],0
d0bs9ik,['47amk9'],0
d0cbqvs,['47amk9'],1
d0cjp4e,['47anxi'],1
d0bp7zc,['47anxi'],0
d0brbch,['47aofo'],1
d0bnkch,['47aofo'],0
d0c2rha,['47aofz'],0
d0bp05l,['47aofz'],1
d0cckmk,['47aosc'],1
d0bxctw,['47aosc'],0
d0bk4u2,['47aowf'],0
d0bl0on,['47aowf'],1
d0bkg7y,['47ap6f'],0
d0bl6s6,['47ap6f'],1
d0ct5hd,['47arg7'],0
d0bony9,['47arg7'],1
d0bvjc2,['47aslx'],0
d0blkhl,['47aslx'],1
d0c1ki5,['47au08'],0
d0c08v2,['47au08'],1
d0bndi7,"['47auhq', 'd0blwhi']",1
d0bo0j3,"['47auhq', 'd0blwhi']",0
d0blmto,['47aujc'],1
d0bpexc,['47aujc'],0
d0bllf9,['47avbb'],1
d0c1w7d,['47avbb'],0
d0blww1,['47awk2'],1
d0bwww7,['47awk2'],0
d0bnllg,['47b3fi'],1
d0brfp4,['47b3fi'],0
d0brtsg,['47b8dg'],0
d0btcux,['47b8dg'],1
d0bsw0i,['47b8nh'],1
d0cemgv,['47b8nh'],0
d0brg2m,['47bads'],0
d0bshyz,['47bads'],1
d0bskmm,"['47bh94', 'd0bqpdz']",0
d0bs1x1,"['47bh94', 'd0bqpdz']",1
d0bse56,['47brjm'],1
d0buazb,['47brjm'],0
d0c15q8,['47c0d7'],1
d0btw32,['47c0d7'],0
d0c1sds,['47c244'],0
d0bziy8,['47c244'],1
d0btq8t,['47c4jn'],0
d0bvwie,['47c4jn'],1
d0c2fih,['47c6xs'],1
d0ct0pa,['47c6xs'],0
d0bup21,['47c9l0'],1
d0bulwr,['47c9l0'],0
d0cmrq2,"['47ca8g', 'd0bzgbw']",1
d0dbycl,"['47ca8g', 'd0bzgbw']",0
d0c6j0z,['47cbcu'],0
d0c9sel,['47cbcu'],1
d0c1i62,['47cbzk'],1
d0c56d7,['47cbzk'],0
d0c498e,['47ccu3'],1
d0cn5zw,['47ccu3'],0
d0clhy5,['47cdgo'],1
d0cjsv8,['47cdgo'],0
d0c9xt6,['47cdrb'],0
d0c5k3x,['47cdrb'],1
d0ckz4l,['47cdvn'],1
d0ec1dw,['47cdvn'],0
d0d21qc,['47ceuy'],1
d0c6igi,['47ceuy'],0
d0c0yu5,['47chl9'],1
d0c7oib,['47chl9'],0
d0bwlpy,['47cia5'],1
d0bwtat,['47cia5'],0
d0ct49r,['47cm8u'],0
d0bzb73,['47cm8u'],1
d0c2ypf,['47cmy8'],0
d0c5y70,['47cmy8'],1
d39ubs4,['47cn2c'],1
d3na5ta,['47cn2c'],0
d0cfyfd,['47cn7i'],0
d0bwps6,['47cn7i'],1
d0cjwaq,['47coqp'],1
d0bz5wq,['47coqp'],0
d0bxwkd,['47crcz'],0
d0c5ubj,['47crcz'],1
d0dqpqx,['47ctw6'],1
d0d1g9k,['47ctw6'],0
d0ceplj,"['47cwb1', 'd0c0lnh']",0
d0cflag,"['47cwb1', 'd0c0lnh']",1
d0c9gkd,['47cwb1'],0
d0c8p0a,['47cwb1'],1
d0cj0ek,"['47cx23', 'd0c0egu']",0
d0c9i15,"['47cx23', 'd0c0egu']",1
d0clyct,['47d0td'],1
d0cfso4,['47d0td'],0
d0c0qcj,['47d1t1'],0
d0cegpu,['47d1t1'],1
d0chetf,['47d2bq'],0
d0c0dur,['47d2bq'],1
d0c314u,['47d2n8'],0
d0cbdsq,['47d2n8'],1
d0cbgvp,['47d3ta'],1
d0c9bm5,['47d3ta'],0
d0cmi32,['47d478'],1
d0clxgl,['47d478'],0
d0ckn71,['47d7tk'],0
d0c1qzb,['47d7tk'],1
d0c3voo,['47dbom'],1
d0c37cc,['47dbom'],0
d0cahci,['47de3s'],1
d0c2g0k,['47de3s'],0
d0czuzg,['47dfk8'],0
d0d232w,['47dfk8'],1
d0cgemg,['47dob3'],1
d0cmhmo,['47dob3'],0
d0c8og2,['47dro3'],1
d0c7gpm,['47dro3'],0
d0c6t1l,['47dsg4'],1
d0c8b23,['47dsg4'],0
d0clah8,['47dtvb'],0
d0c652i,['47dtvb'],1
d0cb6dv,['47durd'],0
d0c6dxi,['47durd'],1
d0c8o3m,['47dwc5'],0
d0c9bp4,['47dwc5'],1
d0c9jx5,['47dx5k'],1
d0c74gp,['47dx5k'],0
d0ceq2q,['47dxys'],1
d0c8gz1,['47dxys'],0
d0czvkt,['47dzk0'],1
d0c7j8v,['47dzk0'],0
d0cbaj2,"['47e023', 'd0c9ibq']",1
d0cqtg0,"['47e023', 'd0c9ibq']",0
d0coni6,['47e18o'],0
d0cibue,['47e18o'],1
d0ca417,['47e2ck'],0
d0cas45,['47e2ck'],1
d0c86lm,['47e2ln'],1
d0cj02a,['47e2ln'],0
d0cbzqb,['47e5zr'],1
d0caaya,['47e5zr'],0
d0ccnxz,['47e61x'],0
d0clegi,['47e61x'],1
d0cg2x9,['47e7bt'],0
d0cdart,['47e7bt'],1
d0cc7en,"['47e8cg', 'd0ca77s']",1
d0cbpt9,"['47e8cg', 'd0ca77s']",0
d0d42sc,['47e8m9'],0
d0dq7gi,['47e8m9'],1
d0cwhim,['47eb2b'],1
d0cei3y,['47eb2b'],0
d0ckwqw,['47ebzu'],1
d0csg1r,['47ebzu'],0
d0cu6cy,"['47ebzu', 'd0cl7i2', 'd0cprcx']",1
d0e04ny,"['47ebzu', 'd0cl7i2', 'd0cprcx']",0
d0cfm7t,['47ec2y'],0
d0cd5l2,['47ec2y'],1
d0ccjwn,"['47eers', 'd0cby2h']",1
d0cjasb,"['47eers', 'd0cby2h']",0
d0clbx5,['47efw3'],1
d0cdnv7,['47efw3'],0
d0cy725,['47egvc'],0
d0ceoq2,['47egvc'],1
d0cudhw,['47eicq'],0
d0d14kp,['47eicq'],1
d0d25w8,['47ekjt'],0
d0cipq4,['47ekjt'],1
d0crt2m,"['47ekzv', 'd0cijpy', 'd0cipug']",0
d0cpsxp,"['47ekzv', 'd0cijpy', 'd0cipug']",1
d0chpdb,['47ep5h'],1
d0dhy06,['47ep5h'],0
d0cfj6e,['47esvb'],1
d0ci9l1,['47esvb'],0
d0d2kxz,['47ew82'],0
d0cmi8c,['47ew82'],1
d0ch5q3,['47f0tt'],0
d0cg28v,['47f0tt'],1
d0cu724,['47f4ls'],0
d0civny,['47f4ls'],1
d0cl6uv,"['47f4pc', 'd0cgxy4']",1
d0cjaey,"['47f4pc', 'd0cgxy4']",0
d0cjff3,['47fax7'],1
d0d700x,['47fax7'],0
d0cmeri,['47ffxm'],0
d0civu2,['47ffxm'],1
d0csmae,['47fhvy'],0
d0cneda,['47fhvy'],1
d0csnwt,['47fonm'],0
d0e2wa5,['47fonm'],1
d0clip8,['47fr6c'],0
d0ckrm0,['47fr6c'],1
d0cmxft,['47frg0'],1
d0cuapo,['47frg0'],0
d0cmok8,['47fzr8'],1
d0cz031,['47fzr8'],0
d0e00eo,['47g0yw'],0
d0cmyjx,['47g0yw'],1
d0d8ncu,"['47g1ek', 'd0cnr5u']",1
d0cxpjc,"['47g1ek', 'd0cnr5u']",0
d0d4kg1,['47g1ek'],1
