"is enjoying (f)unemployment to the fullest","0","0","1","0","1"
"should really sleep","0","0","1","0","1"
"is wondering if I have enough room in my passport for this trip...do I have enough time to get pages added?","0","0","1","0","1"
"ok I can either spend a day in D.C. 2//17 or stay overnight in LA 2//16...thoughts?","0","0","1","0","1"
"can't wait to see what lectures come out of TED2010 !!","0","0","1","0","1"
"dear life..you rock...love *PROPNAME* dear *PROPNAME*...stop spending me...love your bank account","0","0","1","0","1"
"Go to urbandictionary.com and look up your first name using their search engine. Copy this in your status and what Urban Dictionary says about your name in the first comment.","0","0","1","0","1"
"got past the biggest hurdle...the trip is on!","0","0","1","0","1"
"loves all my friends, they care if my drunk ass gets home <3","0","0","1","0","1"
"wonders, if we only surround ourselves with good people does that mean we lose the opportunity to understand the negative?","0","0","1","0","1"
"is getting nervous for my first half marathon tomorrow","0","0","1","0","1"
"alright doppleganger, I used to get the most random ones...but I think *PROPNAME* was the only one that made some sense.","0","0","1","0","1"
"<3's my purple tights and movie night :)","0","0","1","0","1"
"is having an off day...C'est la vie...tomorrow is another day :)","0","0","1","0","1"
"really?!","0","0","1","0","1"
"Dear Sunday, you rocked,  love *PROPNAME* :)","0","0","1","0","1"
"earned another freckle or two from running the *PROPNAME* Marathon today!!","0","0","1","0","1"
"Qu'est-ce qu'il y a ?","0","0","1","0","1"
"just booked the rest of my flights!!!  Hellllooooo adventure!!","0","0","1","0","1"
", if you're going to get sick, do it now...you have exactly one week to recover...","0","0","1","0","1"
"is starting to wonder if I enjoy life TOO much...<3 my friends!!","0","0","1","0","1"
"is *PROPNAME*","0","0","1","0","1"
"has been watching a ton of disney movies instead of getting anything done...on that note, Aladdin is still my favorite in terms of songs and I <3 how all the female characters are so headstrong","0","0","1","0","1"
"packing, packing, packing...trying to fit everything for a month long trip into a tiny carry-on...can I do it?","0","0","1","0","1"
"today: relaxation by the bay, tomorrow: a trip to Jordan for Petra and the Dead Sea...","0","0","1","0","1"
"playing catch up but failing miserably...how come I'm always busier when I'm not working?","0","0","1","0","1"
"sometimes I can't believe this is my life :)...tomorrow I'm exploring my neighborhood, North Beach, anyone want to join me for breakfast at Mama's at Washington Square Park?","0","0","1","0","1"
"~ Can You See? My Eyes Are Shining Bright, 'Cause I'm Out Here On The Other Side Of A Jet Black Hotel Mirror ~","0","1","0","1","1"
"~ *PROPNAME*'s swing dancing equals epic. xD","0","1","0","1","1"
"is back.","0","1","0","1","1"
"really wants a kitten... and I shall name her *PROPNAME*.","0","1","0","1","1"
"is sitting outside in Pennsylvania.","0","1","0","1","1"
"~ the kittens have officially been named. *PROPNAME* and *PROPNAME*.","0","1","0","1","1"
"is going back to Tennessee.","0","1","0","1","1"
"is back from Impact.","0","1","0","1","1"
"is obsessed with Maple Story again. :P.","0","1","0","1","1"
"has to rewrite a part of her story because she thinks she accidentally deleted it. ):","0","1","0","1","1"
"is sad...","0","1","0","1","1"
"is drawing *PROPNAME*. (*PROPNAME*!)","0","1","0","1","1"
"is going to Pennsylvania tomorrow.","0","1","0","1","1"
"got a hair cut.","0","1","0","1","1"
"wants Sims 3... xD","0","1","0","1","1"
"rearranged her room. Drastically. It's so different now. :D","0","1","0","1","1"
"is boredd.","0","1","0","1","1"
"~ goin' to college.","0","1","0","1","1"
"~ First Mission: Decode - Paramore.","0","1","0","1","1"
"is doin' German homework.","0","1","0","1","1"
"~ Chemistryy is soo hardd!","0","1","0","1","1"
"is going to the pool later.","0","1","0","1","1"
"is writing a Psychology essay.","0","1","0","1","1"
"~ ew, Chemistry.","0","1","0","1","1"
"is done with art and has nothing special going on anymore. ):.","0","1","0","1","1"
"is better, I guess, and finishing up the last Psychology essays.","0","1","0","1","1"
"wants to cut her hair again.","0","1","0","1","1"
"is still finishing homework. On to Algebra II.","0","1","0","1","1"
"is going to art class.","0","1","0","1","1"
"is writing. ~ 50 page mark! ~","0","1","0","1","1"
"wants a keyboard.","0","1","0","1","1"
"is in German classs.","0","1","0","1","1"
"is sick. And also bored. Someone talk to meee...!","0","1","0","1","1"
"starts Psychology tomorrow.","0","1","0","1","1"
"~ haha, *PROPNAME* is awesome. xD","0","1","0","1","1"
"can play Decode on the piano. :D","0","1","0","1","1"
"~ aerobics to Family Force 5? Epic.","0","1","0","1","1"
"~ goin' shopping tomorrow with mah friends :D","0","1","0","1","1"
"is writing essays.","0","1","0","1","1"
"feels rather sickly... ://","0","1","0","1","1"
"~ hahaha, no school.","0","1","0","1","1"
"hates writer's block.","0","1","0","1","1"
"is rearranging her room. :D. Much fun.","0","1","0","1","1"
"~ Mystery Retreat","0","1","0","1","1"
"~ blasting screamo and there's no one to give me a hard time about it. :D","0","1","0","1","1"
"is going to the HOPE game night.","0","1","0","1","1"
"is very bored.","0","1","0","1","1"
"has to take PSATs :(","0","1","0","1","1"
"got charcoals for Christmas :D","0","1","0","1","1"
"made cookies for soldiers. :D","0","1","0","1","1"
"is sitting in my bed with all four cats. Yes, I am just that awesome.","0","1","0","1","1"
"~ 73 pages//15000 words of continuous narrative. Almost ready for another editing phase (*PROPNAME* . . . *PROPNAME* . . .). Now we're getting into the complicated stuff . . . Fun.","0","1","0","1","1"
"is 17 in nine days! (I missed yesterday's count down...)","0","1","0","1","1"
"is already packed. xD","0","1","0","1","1"
"~ German riddles. Fun, fun. :P","0","1","0","1","1"
"~ Merry Christmas :D","0","1","0","1","1"
"~ Christmas in one day. Seventeen in six days.","0","1","0","1","1"
"is seventeen in three days!","0","1","0","1","1"
"has so much to do!","0","1","0","1","1"
"is seventeen. :P.","0","1","0","1","1"
"is 17 in twelve days!","0","1","0","1","1"
"has two kittens! The girl is *PROPNAME* and I need help with the boy... it's between *PROPNAME*, *PROPNAME*, *PROPNAME*, and *PROPNAME*. VOTE!","0","1","0","1","1"
"beat her sister in an arm wrestle. :D","0","1","0","1","1"
"is sad thinking about how her kitties are at home on her bed... alone... xD... poor kitties.","0","1","0","1","1"
"drew a bluebird and is now drawing a seagull.","0","1","0","1","1"
"is in Pennsylvania. :P","0","1","0","1","1"
"~ to the masquerade!","0","1","0","1","1"
"listening to Muse. ?  :D","0","1","0","1","1"
"cut her hair again. Short. Again.","0","1","0","1","1"
"~ grr... school sucks.","0","1","0","1","1"
"played much D&D. Muahaha.","0","1","0","1","1"
"~ CDC latest report: Autism effects 1 in 110 children born each day. 1 in 70 boys. Put this in your status for 1 HOUR if you know someone with AUTISM. Let our children's voices be heard. Here's to 2010 increasing awareness, research and proactively finding answers.","0","1","0","1","1"
"~ What actress do I look like? :o","0","1","0","1","1"
"~ ""I can no longer tell the days from the nights. The moon glows an eerie red and I could swear it was covered in blood. What have you all done? What have you all become? A people more concerned with the temporary pleasures of this world rather than your salvation? I am now convinced that this is the end. As I raise my head towards the heavens to take one last look at the moon, the stars begin to fall.""","0","1","0","1","1"
"sexy new laptop.  yay.","0","1","0","0","1"
"is chillin'.","0","1","0","0","1"
"""Many of us spend our whole lives running from feeling with the mistaken belief that you cannot bear the pain. But you have already borne the pain. What you have not done is feel all you are beyond the pain.""   -*PROPNAME*","0","1","0","0","1"
"THANK GOD THAT WOMAN FINALLY LEFT THE FRIGGIN' HOUSE!!!","0","1","0","0","1"
"at NYU and playing sporkel!!!!  Yup, college is gonna be fun.  ;D","0","1","0","0","1"
"prom is in # hours and still not ready......  AAHHH!","0","1","0","0","1"
"I know it's kinda late, but I gotz a new phone, so I needz yo numbers!  Can I have your number?  Can I have iiiittt?!?!? lol","0","1","0","0","1"
"graduation!! ;D","0","1","0","0","1"
"wants to play some more tennis.","0","1","0","0","1"
"is on the prowl.","0","1","0","0","1"
"anyone wanna watch ice age 3 with me tomorrow?","0","1","0","0","1"
"stupid harry potter movie kept me up till 1:30 in the morning and did not help the fact i had to wake up at 6:30am.....  but it was good so i guess it was worth it. :)","0","1","0","0","1"
"is in the city hanging out in a sweet lounge watching people pass below, fighting the temptation to become one of the crowd.","0","1","0","0","1"
"prom madness!","0","1","0","0","1"
"is hooked on BONES. ;)","0","1","0","0","1"
"orientation creeps closer and closer like a birthday cake on wheels.","0","1","0","0","1"
"gonna be in the city about a week to work at New Life Church in Elmhurst for the little kiddies!  :)  yay!","0","1","0","0","1"
"is having things finalized....","0","1","0","0","1"
"is in Weinstein! holla!  XD","0","1","0","0","1"
"to the city for the weekend!  :D","0","1","0","0","1"
"GABRIEL IGLESIAS!!!  XD","0","1","0","0","1"
"done with work...for now","0","1","0","0","1"
"is stuck","0","1","0","0","1"
"lollipop!","0","1","0","0","1"
"head cold and it's raining.... not helping...  *sniffle","0","1","0","0","1"
"awesome party. and yes, it exceeded my expectations.  ;D","0","1","0","0","1"
"2 weeks left","0","1","0","0","1"
"still don't have my list of textbooks.  stupid bellmore mail... takes forever to get here!  XO","0","1","0","0","1"
"oh the craziness of prom...","0","1","0","0","1"
"waffles","0","1","0","0","1"
"*PROPNAME*= awesomest show i've ever seen","0","1","0","0","1"
"is officially settled in weinstein hall.  rm 428  PURPLE MONKEYS!!!!","0","1","0","0","1"
"tired. eyes are burning but my soul keeps yearning, for more than just a whispered good night.","0","1","0","0","1"
"had a 5 hour nap and is now procrastinating in writing her essay that's due tomorrow.  XD  whatever.  i gotz myself some smexy posterz!!!!!","0","1","0","0","1"
"boogabooogaboggaaa!","0","1","0","0","1"
"finally has the internet working after 3 days without it.  -.-""  withdrawal was harsh...  lol","0","1","0","0","1"
"like in high school i'm doing ma hw in the early mornin'.  and i'm doing it while procrastinating on fb.  lol","0","1","0","0","1"
"messed up an assignment for one class already in the early college season.  FML!!!!!!  stupid hw...  -_-""","0","1","0","0","1"
"i like fire  :3","0","1","0","0","1"
"just keep the ball rolling","0","1","0","0","1"
"just finished rewatching V for Vendetta and it rocked my sox","0","1","0","0","1"
"Casino Night was awesome.  I WON A SNUGGIE!!!!!!!  lmao","0","1","0","0","1"
"Going to the premier of Harry Potter with me awesome cousins in the city!  Yay!  sry daniel.....","0","1","0","0","1"
"BEACH BALL TONIGHT!!!!!!!   XD","0","1","0","0","1"
"has a paper due at 5 pm, yet here I am on fb.  typical","0","1","0","0","1"
"had a great night out with friends, ate awesome food, and watched stand up comedians on youtube.  fun...and now i'm tired.  g'night everybody.","0","1","0","0","1"
"justs wants to sleep but have to study and write 2 very large paragraphs... *yawns*","0","1","0","0","1"
"loling at new moon spoofs.  XD","0","1","0","0","1"
"still writing that essay....","0","1","0","0","1"
"stupid camera giving me hell!  agh!","0","1","0","0","1"
"Went apple picking during hte weekend with family.  But now, I must return to reality and work my ass off on Columbus Day.  Yay...","0","1","0","0","1"
"trying to do math hw but is distracted with other things like the shiny button on my sweater....  Shiny, i like shiny!","0","1","0","0","1"
"having fun in the am.  i also have a midterm on physics in the next 7 hours.  good night peoples and wish me luck!","0","1","0","0","1"
"FIRE DRILLLL!!!","0","1","0","0","1"
"NYU Portaits: Voices of a People was AMAZING!!!  XD","0","1","0","0","1"
"goin' out tonight!  XD","0","1","0","0","1"
"never going home during the weekday ever again!  waking up at 6:30am is a memory i'd rather keep in the past, thank you.  *yawn*","0","1","0","0","1"
"raining sucks!  stupid wetness......","0","1","0","0","1"
"5 page essay... Ready, set, go!!!!!!","0","1","0","0","1"
"stupid laptop making ""whir"" sounds.  maybe hitting will make it better?  *laptop dies*  ....damn....","0","1","0","0","1"
"gotz new shoes.  hooray!  ^o^","0","1","0","0","1"
"There has to be a better way to solve this else I die of fustration and disintegrate in my own rage.","0","1","0","0","1"
"trecked through the wetness only to discover that class was canceled......","0","1","0","0","1"
"Paper or Plastic","0","1","0","0","1"
"moop!","0","1","0","0","1"
"had it all set up for the weekend.  now it's all ruined.  hopefully, a trip to the met, visit to a spa, and quality time in li will smooth out the wrinkles in this disatrous turn of events.  meh...","0","1","0","0","1"
"FREEEDDDOOMMM!! Well, that is for now...","0","1","0","0","1"
"finished one essay.  Another four-paged essay to go.  But first, a 3 hour nap. :3","0","1","0","0","1"
"joy and freedom in the love of God!","0","1","0","0","1"
"didn't sleep 'til 6 am.  can't feel ma toes...","0","1","0","0","1"
"the first snow in nyc!!!!!!!!!!  afijeljaldsfjasd  XD","0","1","0","0","1"
"To the dickwads who sat in the table next to me: Yeah, insulting me in Korean behind my back thinking that I wouldn't understand...  Go back into the recess of the fucking cess pool you fucking crawled out of, you dumb fucks!  Love, *PROPNAME*","0","1","0","0","1"
"in kimmel jamming, drinking free coffee, and writing 3 essays before 10 am tomorrow!  gonna die from brain overload.","0","1","0","0","1"
"didn't sleep....tired.....probably gonna walk into traffic half-asleep. and the best part...i'm not done with that friggin' essay yet!","0","1","0","0","1"
"watched Hot Fuzz, then proceeded to watch Comedy Central, and finally, chatted with a drunk dude and his friend while watching Reno 911!","0","1","0","0","1"
"out of my mind with fustration and fatigue.  Oh, the life of a college student!","0","1","0","0","1"
"waiting for vacation time to roll around.....","0","1","0","0","1"
"i think this week of college just might kill me","0","1","0","0","1"
"nat. science final in a couple of hours....  more study or sleep?  argh, stupid test!!!","0","1","0","0","1"
"more partying at sandra's sweet 16!!!!!!!!!!!!  can't wait!","0","1","0","0","1"
"is wondering if she should even be here and if nyu was just a bad idea;  a very expensive bad idea....","0","1","0","0","1"
"to the gallery!!!!!","0","1","0","0","1"
"booga booga booga!  lol love courage!","0","1","0","0","1"
"just chillin'","0","1","0","0","1"
"is going shopping for college stuff!  WOOO!!!","0","1","0","0","1"
"hoping those leaving a safe trip and a lurvly Thanksgiving break.  Only a couple more hours to go!!!  XD","0","1","0","0","1"
"trying to write final papers in library... not working!  argh!!!","0","1","0","0","1"
"HEADING ON HOME!!!!  YEA BITCHES!!!  LET THE WINTER GAMES BEGIN!  (after i finish my conwest final papers....  ugh!)","0","1","0","0","1"
"ugh....tired...hw....essay....reading...blurghhl","0","1","0","0","1"
"retreat in a couple of hours... nervous.  meh!","0","1","0","0","1"
"hauling stuff out and moving into nyu in several hours!!!!","0","1","0","0","1"
"Snow, snow!  I love it so!!!!  XD  But getting to class is gonna be interesting....","0","1","0","0","1"
"""If at first you don't succeed, find out if the loser gets anything.""    -*PROPNAME*","0","1","0","0","1"
"it's so cold outside!!!  hot cocoa anyone?  :D","0","1","0","0","1"
"rofl how i'm using physics regents table to do college physics hw.  oh the irony.","0","1","0","0","1"
"so tired....................................it might snow tonight.","0","1","0","0","1"
"had a great time with friends, met some new peoples, and experienced one hell of a night!!!!","0","1","0","0","1"
"randomness reigns supreme!","0","1","0","0","1"
"the snow, the snow!  ahh the snow!!  oh if only if i were a few years younger...  i would spend the day with cups of hot chocolate and pummel my baby brother into the snow!","0","1","0","0","1"
"lovin' ""Neighbors Know My Name""- *PROPNAME* and lovin the thumpin of my heart and feet pounding on the dance floor!  been too long baby!","0","1","0","0","1"
"SCHOOL'S CLOSED BIATCH!!!!!!!!!!!!!!!!!!!!!!!!!!!","0","1","0","0","1"
"opus 10 no. 1: 10 years in the making ... i'm so happy to finally be able  to play these arpeggios up to speed without feeling like my arm will fall off after the first phrase.","0","1","0","1","1"
"is done .. first real summer break in years.","0","1","0","1","1"
"detox water fast","0","1","0","1","1"
"on vacation 2 weeks to learn statistics. haha","0","1","0","1","1"
"watched a whole bunch of queer movies on youtube. love it","0","1","0","1","1"
"i really miss driers, trader joe's, and whole foods.","0","1","0","1","1"
"day 1 trip planning, bought a very nice travel guide","0","1","0","1","1"
"back to the polonaise fantasie. 4 pages done. at this miserable rate the piece will be ready in a decade.","0","1","0","1","1"
"to Frisco for a day.","0","1","0","1","1"
"marinating a pound of bulgogi. We would need a grill but it is pretty good anyway. Want to try some?","0","1","0","1","1"
"dying for first vietnamese food in years. i could dream of pho tonight","0","1","0","1","1"
"bye bye San Jose","0","1","0","1","1"
"sad to leave San Jose -(","0","1","0","1","1"
"hooked on PBS","0","1","0","1","1"
"really like PBS's The Ascent of Money.","0","1","0","1","1"
"first day PhD applications, forgot how challenging this is.","0","1","0","1","1"
"GRE sorrows","0","1","0","1","1"
"New Woody Allen is genius","0","1","0","1","1"
"when your thesis is on saddle-point model selection and matlab can't find any saddle points, you're in deep ...","0","1","0","1","1"
"high on Scarlatti and Chopin.","0","1","0","1","1"
"Done with 5 apps!","0","1","0","1","1"
"bulgogi turned out tasty after all. congrats to all those with working ovens who roasted a beautiful bird, it's fun hearing your success stories. merry christmas!!","0","1","0","1","1"
"German bureaucracy ... annoying as all hell even from this side of the Atlantic.","0","1","0","1","1"
"saw *PROPNAME* WTC 1, can't wait for the Partitas in March.","0","1","0","1","1"
"Looking forward to Beethoven G Major Concerto tonight!","0","1","0","1","1"
"""we never forget the truth, we only get better at lying to ourselves""","1","0","0","1","1"
"is going into a morphine-induced slumber","1","0","0","1","1"
"is bargin it up north!","1","0","0","1","1"
"broke her forearm, dislocated and sheared her elbow, fractured 3 ribs and lacerated her spleen jumping off a ledge into the san lorenzo river on friday. She'll be on the 2nd floor in dominican hospital rm 2210 until tuesday if anyone wants to keep her com","1","0","0","1","1"
"is so excited to finally get out of the hospital tomorrow!","1","0","0","1","1"
"finally has some legit painkillers, hopefully my metal arm stops hurting soon! for now, i think i'm gonna watch the entire series of Entourage since I still have two days of bed rest. *PROPNAME* can help me back to health anyday ;)","1","0","0","1","1"
"so i dont have to keep typing this evrytime sum1 asks... slipped during a cliff jump, didnt clear the rocks below. sheared the ball joint in my left elbow, dislocated it (compound fracture), compound fracture in my forearm, 3 fractured ribs and lacerated ","1","0","0","1","1"
"is getting much better :D","1","0","0","1","1"
"has a new perspective. Its crazy how close I came to dying on friday.... I'm very happy to be out of the hospital and at my parent's house again. Come visit me! I'm on bed rest 'till Sunday and then only low activity for the next 3 months","1","0","0","1","1"
"woke up in a lot of pain and then hit the morphine button like 6 times... pain's not totally gone but at least its subsided a little","1","0","0","1","1"
"is bored in santa cruz...","1","0","0","1","1"
"s spleen is healing nicely but she still can't feel her fingertips on her left hand. she also wishes the nurses' assistants weren't so incompetent... one helped me to the toilet this morning then left and never came back to help me back into bed (which i","1","0","0","1","1"
"just got the most amazing rainbow tutu and leggings!","1","0","0","1","1"
"is so sick of this hospital and not being able to do things on her own","1","0","0","1","1"
"now takes the storke exit into IV instead of the los carneros exit... weird","1","0","0","1","1"
"is in isla vista without a phone","1","0","0","1","1"
"is gettin ready for Reggae!","1","0","0","1","1"
"mmm... strawberry rhubarb cobbler... mmmm","1","0","0","1","1"
"the heart is a wilderness with beauty and emptiness that you endure 'cause you never can be sure","1","0","0","1","1"
"Commercial narrator: ""we're all searching for it. Most of us don't even know what we're looking for. But we all feel it, that unexplainable emptiness that can only be filled by one thing."" Then they pan to the stars and the answer appears. Scientology. ri","1","0","0","1","1"
"That is a problem. That is not trusting the nowness properly that what is the actual experience now possesses a lot of powerful things. It is so powerful that we can't face it. Therefore, we have to borrow from the past and invite the future all the time. Maybe that's why we seek religion. Maybe that's why we march in the street. Maybe that's why we complain to society. Maybe that's why we vote for the presidents.","1","0","0","1","1"
"can't sleep because the dog  keeps barking at something in the yard and its kinda freakin me out","1","0","0","1","1"
"rediscovered an old journal and some old poetry of hers and is spending the day pondering who she is and who her real friends are                            ....... bed rest has given me A LOT of time to think lol *<:~)","1","0","0","1","1"
"I find it interesting that I cannot reply to comments on *PROPNAME*'s page without entering my phone number. A neighbor of mine received threatening calls from a conservative group after voicing her opinion at a rally. How they got her number I do not know but I wonder if the same would have happened to me if I entered my number... Scary stuff","1","0","0","1","1"
"""we have to continually be jumping off cliffs and developing our wings on the way down"" -*PROPNAME*.","1","0","0","1","1"
"which mustache?!?!","1","0","0","1","1"
"is missing Isla Vista hardcore tonight :( I need an adventure...","1","0","0","1","1"
"is getting everything to work out despite the drastic change in plans","1","0","0","1","1"
"is going to the city tonight even though she's broken! ooo and my cousin drew a pretty pink cupcake on my cast :D","1","0","0","1","1"
"got burned by steak grease and has blisters on her leg :(   I'm just tryin to ignore it but I think the chef owes me a serious sesh (*cough* *PROPNAME* *cough*cough*) hahaha","1","0","0","1","1"
"I think we're walking step in step, But you don't speak your mind. I think I see it in your eyes, but maybe its just a reflection of mine.","1","0","0","1","1"
"Is packing up old baggage, mailing it away to Timbuktu and starting a new day :)","1","0","0","1","1"
"""see, when you forgive your imperfections, and you've auctioned all your clothes, and you look to see your true reflection, you will be the one who loves you the most"" -*PROPNAME* ""The One Who Loves You the Most""","1","0","0","1","1"
"is getting on her longboard for the first time in 3 months :D !!!!! Now it's time to go around Isla Vista collecting flowers for my new apartment :)","1","0","0","1","1"
"is stoked for West Beach today!!! Too bad its not sunnier... didn't someone tell Santa Barbara its still summer?","1","0","0","1","1"
"both of the towns I live in have been on fire an lot recently :(","1","0","0","1","1"
"is regaining her colors and fitting into her skin again :D","1","0","0","1","1"
"is repairing her very broken math skills one equation at a time","1","0","0","1","1"
"""all we have is hope and love, so don't you worry child, so don't you worry 'bout a thing in the night, for those can lift us up so we can rise, so we can rise above the madness"" -*PROPNAME*","1","0","0","1","1"
"is headin downtown for some live music on this lovely sunday afternoon :)","1","0","0","1","1"
"is so stoked to see *PROPNAME*, *PROPNAME* and *PROPNAME* at the Hollywood Bowl with her lady tonight!!!","1","0","0","1","1"
"is preparing for five days of awesomeness. Hurray for Geo18!","1","0","0","1","1"
"is cuddleing with *PROPNAME*, the cutest puppy EVER!","1","0","0","1","1"
"is living on cloud nine... aka in the Montecito Hills. the house I moved into is insanely beautiful and best of all... its free!!!","1","0","0","1","1"
"has a LONG day in the field tomorrow and then is escaping Isla Vista for the weekend :D","1","0","0","1","1"
"LOVES her Field Fridays and BEER HOUR! Thanks *PROPNAME* for being such a great Beer Czar","1","0","0","1","1"
"is spending her day off watching Dexter instead of being productive like she should be...","1","0","0","1","1"
"is thankful for her quite patio to watch the meteor shower from tonight :) anyone want to join me?","1","0","0","1","1"
"""all we have is hope and love, so don't you worry child, so don't you worry 'bout a thing in the night, for those can life us up so we can rise, so we can rise above the madness"" -*PROPNAME*","1","0","0","1","1"
"is anyone home in this ghost town?","1","0","0","1","1"
"is about to go for a thankgiving hike with her family :)","1","0","0","1","1"
"is thankful for a warm fire, good wine and her ladies :D","1","0","0","1","1"
"downtown or international party? hmmm decisions decisions... one thing's for sure, no more studying for tonight :D","1","0","0","1","1"
"can't believe she's leaving the lodge in the morning after two years.... its the end of an era :( *PROPNAME* I love you forever!!!","1","0","0","1","1"
"how can I be expected to work when there is so much fun puddle jumping to be done?","1","0","0","1","1"
"A simple smile can change a day, an understanding look can say ""I know exactly how you feel."" But we have learned to build our walls, so very strong and very tall, for fear of what the world might steal","1","0","0","1","1"
"had a really stressful day at work but got a $45 tip :) Thank you Microsoft","1","0","0","1","1"
"just finished her last quarter at UCSB. Crazy.","1","0","0","1","1"
"is very happy with her grades and even happier that she didn't spend more time than needed on school this quarter!","1","0","0","1","1"
"come with me, come with me, we'll travel to infinity","1","0","0","1","1"
"folk and tribal arts festival at the museum of natural history, gonna go find some gifts and watch some bellydancing :)","1","0","0","1","1"
"is exhausted but so ready to see her ladies tomorrow!","1","0","0","1","1"
"just got back from the reel rock film show and officially views *PROPNAME* as the biggest badass EVER","1","0","0","1","1"
"is applying for the Peace Corps//Master's International in Civil Engineering!","1","0","0","1","1"
"you don't need no reason nor a three peice suit to argue the truth","1","0","0","1","1"
"is overwhelmed by data... and this is supposed to be a quick, easy lab? I barely even know where to start... my lack of experience is kicking my ass :(","1","0","0","1","1"
"finally got her computer back in shape! Open office, utorrent and skype; now I can actually make use of my computer again!","1","0","0","1","1"
"roast + wine + family + south park = a very happy *PROPNAME*","1","0","0","1","1"
"will not be going on the fall 2009 semester at sea voyage. Doctor's orders. I have never been so devastated in my entire life...","1","0","0","1","1"
"snow snow snow SNOW!!!!!! HERE I COME!!!!","1","0","0","1","1"
"got distracted in Borders for over three hours today... why did they have to put the rhyming dictionary next to the science section? All I wanted was the dictionary but I ended up reading about things from string theory to the genetic destiny of the y-chromosome (apparently men are on the slow but certain path towards extinction...) for most of the afternoon","1","0","0","1","1"
"finished her stats paper and bought her ticket for BRETT DENNEN on the 12th! The world is wonderful again :)  Now I am off to work for the next 8 hours... not so wonderful but oh well","1","0","0","1","1"
"is waging a vendetta against UCSB parking services!","1","0","0","1","1"
"Does anyone have malarone (anti-malaria med) that they don't need?","1","0","0","1","1"
"is overwHelmed with excitement","1","0","0","1","1"
"is headin to the doctor yet again but then Reggae in the Redwoods tonight at the Brookdale Lodge :D","1","0","0","1","1"
"is gettin' on the road, feelin' fine. I'll be back in Isla Vista in no time!","1","0","0","1","1"
"had a great time at the Devil Makes Three new years and now its time to pack for Semester at Sea!!!!","1","0","0","1","1"
"Is in Hawaii, yay!","1","0","0","1","1"
"is in Hawaii yay! No more phone after this... email at arsherrin@semesteratsea.net","1","0","0","1","1"
"received early acceptance to Michigan Tech in Civil Engineering!!!!!!!!!!!!  Now its time for my peace corps application! Get ready world, 'cause here I come!","1","0","0","1","1"
"is in San Diego, boarding the MV explorer tomorrow morning! If you want to follow my voyage, I'm keeping a blog at    http:////sherrinthelove.blogspot.com//","1","0","0","1","1"
"I am once, I am twice, I am the whole, I'm just a slice.","1","0","0","1","1"
"can someone explain to me how keith can misspell ""beginner"" and ""hear"" but can then use asphyxia correctly in a sentence?","0","1","0","0","1"
"it's 4:30 and i'm still awake.  i hate myself sometimes","0","1","0","0","1"
"if i can write a screenplay in two days i can submit it to a festival.  fat chance of that","0","1","0","0","1"
"um, mother nature . . . i love thunderstorms as much as the next person, but this is the 3rd one today.  could you get your shit together?  thank you.","0","1","0","0","1"
"i am now replacing my highly original baseball status with one about women's tennis: jelena jankovic thinks she's the number one tennis player?  i'd love to try whatever she's on","0","1","0","0","1"
"""If your friend got assassined, how would you respond"" . . . probably with: that doesn't even make sense","0","1","0","0","1"
"a little glass vial. a little glass vial? a little glass vial.","0","1","0","0","1"
"nothing like falling asleep for an hour then waking up and being wide awake. stupid body","0","1","0","0","1"
"is still awake at 3:30.  oh me","0","1","0","0","1"
"just for the record, kim just made me log into her account to harvest her farmville raspberries","0","1","0","0","1"
"editing blows","0","1","0","0","1"
"was over baseball april 1.  is it ncaa basketball time yet?","0","1","0","0","1"
"*PROPNAME* said, """"I was just the vessel. It wasn't *PROPNAME*'s sperm. Just like I stick the sperm up my horse, this is what they did to me. I was his thoroughbred."" And this is the part where my brain vomits...","0","1","0","0","1"
"going to your cousin's wedding?  awesome.  going to legend's bar afterwards?  not.","0","1","0","0","1"
"finished Pride & Prejudice & Zombies instead of watching Ghost in the Shell.  I'm classy.  Also, a giant geek. :)","0","1","0","0","1"
"heard mariah carey's new song on the ride home tonight.  she needs to give it up already","0","1","0","0","1"
"justine henin, stay the hell away from tennis.  no one wants you back.  you sir, were a bitch","0","1","0","0","1"
"suck on that nadia petrova","0","1","0","0","1"
"If cavemen and astronauts got into a fight, who would win?","0","1","0","0","1"
"so, i locked the doors on my truck at kim's, because it's a main road and we'd be busy editing the movie.  however, when i left, i noticed that i left all my windows open.  probably not the safest of security systems","0","1","0","0","1"
"If cavemen and astronauts got into a fight, who would win?","0","1","0","0","1"
"who called me today and left a voicemail?","0","1","0","0","1"
"mom: i'm sitting on main street like a hooker","0","1","0","0","1"
"merry christmas eve y'all.  i shall celebrate by working at b&n making drinks for annoying last minute shoppers.  i know you're jealous, I just hope it doesn't ruin our friendship","0","1","0","0","1"
"keith just told me he thinks we should go to ireland","0","1","0","0","1"
"i require 4 farmville gifts that are not one of the following trees//animals: peach, bananananana, date, passion fruit, pomegranate, lime, lemon, avocado, pig, duck, sheep, goat, or horse.  you shall be rewarded in the afterlife :)","0","1","0","0","1"
"rock band and ddr.  yessss","0","1","0","0","1"
"wants to play beatles rock band or wii resort but can't because keith is watching footloose","0","1","0","0","1"
"did i piss off a gypsy?  because there's a fly in my room that won't leave me alone.  better make sure i have an anvil tied up in the garage and a sharpened ice skate handy :)","0","1","0","0","1"
